brier_score,count,evaluation_scheme,expected_calibration_error,mean_toxicity_probability,method,observed_toxic_rate,pool_family,probability_branch,test_month
0.08726397379100746,229,rolling_pool_held_out,0.2826746250734271,0.7129585626994985,global_platt,0.9956331877729258,paxg_usdc_500,closes_gap,2026-03
0.00012881536866340043,133,rolling_pool_held_out,0.00879531784240295,0.991204682157597,global_platt,1.0,paxg_usdc_500,closes_gap,2026-04
0.17422456390127816,89,rolling_pool_held_out,0.4148296027632073,0.5851703972367926,global_platt,1.0,paxg_usdc_500,closes_gap,2026-05
0.006129267516268983,72,rolling_pool_held_out,0.07291810864187295,0.9270818913581272,global_platt,1.0,paxg_usdc_500,closes_gap,2026-06
0.23997092270796586,672,rolling_pool_held_out,0.2584493421360171,0.47636611239003457,global_platt,0.28869047619047616,paxg_usdc_500,widens_gap,2026-02
0.23643592074736397,901,rolling_pool_held_out,0.18241261282249935,0.4565524574395915,global_platt,0.2741398446170921,paxg_usdc_500,widens_gap,2026-03
0.277290671740625,513,rolling_pool_held_out,0.3449413992541193,0.49308954740226746,global_platt,0.14814814814814814,paxg_usdc_500,widens_gap,2026-04
0.15638865901585763,239,rolling_pool_held_out,0.155458741207624,0.3138762844933135,global_platt,0.16317991631799164,paxg_usdc_500,widens_gap,2026-05
0.24841273478440282,345,rolling_pool_held_out,0.056860296646841106,0.455731188719435,global_platt,0.4405797101449275,paxg_usdc_500,widens_gap,2026-06
0.22440200962272597,14,rolling_pool_held_out,0.2557724754656255,0.8697020736031842,global_platt,0.7142857142857143,weth_usdc_3000,closes_gap,2026-02
0.10177577076380667,9,rolling_pool_held_out,0.08078008048978316,0.917020053859243,global_platt,0.8888888888888888,weth_usdc_3000,closes_gap,2026-03
0.22161941804399,9,rolling_pool_held_out,0.2119792482867765,0.9897570260645543,global_platt,0.7777777777777778,weth_usdc_3000,closes_gap,2026-04
0.047575418289003,27,rolling_pool_held_out,0.08224355718461998,0.8890973543708308,global_platt,0.9629629629629629,weth_usdc_3000,closes_gap,2026-05
0.007702212355197427,12,rolling_pool_held_out,0.06978068714594529,0.9302193128540548,global_platt,1.0,weth_usdc_3000,closes_gap,2026-06
0.26746537038719764,856,rolling_pool_held_out,0.18657373516243986,0.18838816292910215,global_platt,0.37149532710280375,weth_usdc_3000,widens_gap,2026-02
0.23132912595341276,643,rolling_pool_held_out,0.13708007553468063,0.42531134353769184,global_platt,0.29082426127527217,weth_usdc_3000,widens_gap,2026-03
0.23347512397712933,448,rolling_pool_held_out,0.16217597454090735,0.4087794606267832,global_platt,0.2924107142857143,weth_usdc_3000,widens_gap,2026-04
0.20776077335845491,345,rolling_pool_held_out,0.09985718673250926,0.17260658138343277,global_platt,0.27246376811594203,weth_usdc_3000,widens_gap,2026-05
0.24472569549380208,1206,rolling_pool_held_out,0.0665552450109714,0.33560064221954267,global_platt,0.4021558872305141,weth_usdc_3000,widens_gap,2026-06
0.9996782755590671,1,rolling_pool_held_out,0.9998391248391248,0.9998391248391248,identity,0.0,eurc_usdc_500,closes_gap,2026-02
0.9948551193755739,1,rolling_pool_held_out,0.9974242424242424,0.9974242424242424,identity,0.0,eurc_usdc_500,closes_gap,2026-03
0.9923659005368793,1,rolling_pool_held_out,0.9961756373937677,0.9961756373937677,identity,0.0,eurc_usdc_500,closes_gap,2026-04
0.0014792899408284004,2,rolling_pool_held_out,0.038461538461538436,0.9615384615384616,identity,1.0,eurc_usdc_500,closes_gap,2026-05
2.4029219530949463e-05,6,rolling_pool_held_out,0.004901960784313708,0.9950980392156863,identity,1.0,eurc_usdc_500,closes_gap,2026-06
0.20868271853735013,220,rolling_pool_held_out,0.02787401130484552,0.723328556759391,identity,0.6954545454545454,eurc_usdc_500,widens_gap,2026-02
0.24763208214210589,471,rolling_pool_held_out,0.2613318009481419,0.7074733210138203,identity,0.554140127388535,eurc_usdc_500,widens_gap,2026-03
0.3250350643542667,65,rolling_pool_held_out,0.4958790600216136,0.6768822325530256,identity,0.2923076923076923,eurc_usdc_500,widens_gap,2026-04
0.23378034562052552,94,rolling_pool_held_out,0.1756033170709884,0.5478009382481606,identity,0.723404255319149,eurc_usdc_500,widens_gap,2026-05
0.28895550834661343,76,rolling_pool_held_out,0.2839858329228139,0.5325671556147592,identity,0.7236842105263158,eurc_usdc_500,widens_gap,2026-06
0.004601780828701441,214,rolling_pool_held_out,0.0014701400292188582,0.9967972428329572,identity,0.9953271028037384,paxg_usdc_500,closes_gap,2026-02
0.00445857098915887,229,rolling_pool_held_out,0.004527570075554155,0.9911056176973716,identity,0.9956331877729258,paxg_usdc_500,closes_gap,2026-03
7.585180261868145e-05,133,rolling_pool_held_out,0.007156838932606546,0.9928431610673935,identity,1.0,paxg_usdc_500,closes_gap,2026-04
6.15339941256089e-05,89,rolling_pool_held_out,0.006763463776098488,0.9932365362239015,identity,1.0,paxg_usdc_500,closes_gap,2026-05
5.3070719326923064e-05,72,rolling_pool_held_out,0.006196522154044648,0.9938034778459554,identity,1.0,paxg_usdc_500,closes_gap,2026-06
0.4457382188690085,672,rolling_pool_held_out,0.5192330259892306,0.7606279535254625,identity,0.28869047619047616,paxg_usdc_500,widens_gap,2026-02
0.4348347705456872,901,rolling_pool_held_out,0.4690919730923951,0.7432318177094872,identity,0.2741398446170921,paxg_usdc_500,widens_gap,2026-03
0.496684789978048,513,rolling_pool_held_out,0.5979965688998597,0.7461447170480079,identity,0.14814814814814814,paxg_usdc_500,widens_gap,2026-04
0.46365220415087216,239,rolling_pool_held_out,0.5684784754665787,0.7316583917845703,identity,0.16317991631799164,paxg_usdc_500,widens_gap,2026-05
0.34439722756831914,345,rolling_pool_held_out,0.30813801011979913,0.746214426457085,identity,0.4405797101449275,paxg_usdc_500,widens_gap,2026-06
0.28299199451714074,14,rolling_pool_held_out,0.2811895348168427,0.995475249102557,identity,0.7142857142857143,weth_usdc_3000,closes_gap,2026-02
0.10992417542190945,9,rolling_pool_held_out,0.1041946823718859,0.9930835712607747,identity,0.8888888888888888,weth_usdc_3000,closes_gap,2026-03
0.22177106444318892,9,rolling_pool_held_out,0.21715426517850267,0.9949320429562805,identity,0.7777777777777778,weth_usdc_3000,closes_gap,2026-04
0.03693976187161677,27,rolling_pool_held_out,0.03332365075846411,0.996286613721427,identity,0.9629629629629629,weth_usdc_3000,closes_gap,2026-05
5.8173839138992186e-05,12,rolling_pool_held_out,0.004612583594664987,0.995387416405335,identity,1.0,weth_usdc_3000,closes_gap,2026-06
0.35723099695523447,856,rolling_pool_held_out,0.35086752761290585,0.7223628547157097,identity,0.37149532710280375,weth_usdc_3000,widens_gap,2026-02
0.3739993797429607,643,rolling_pool_held_out,0.3967719586652345,0.6851927136489755,identity,0.29082426127527217,weth_usdc_3000,widens_gap,2026-03
0.3776518958413865,448,rolling_pool_held_out,0.4126861578373949,0.6914645146736916,identity,0.2924107142857143,weth_usdc_3000,widens_gap,2026-04
0.3822171214469891,345,rolling_pool_held_out,0.42589357229300295,0.6924459607598673,identity,0.27246376811594203,weth_usdc_3000,widens_gap,2026-05
0.3037860952830929,1206,rolling_pool_held_out,0.2498789873427697,0.6453446249342798,identity,0.4021558872305141,weth_usdc_3000,widens_gap,2026-06
0.9966506025086035,1,rolling_pool_held_out,0.9983238965929863,0.9983238965929863,sign_offset,0.0,eurc_usdc_500,closes_gap,2026-02
0.9739462001493004,1,rolling_pool_held_out,0.9868871263469295,0.9868871263469295,sign_offset,0.0,eurc_usdc_500,closes_gap,2026-03
0.993665506892727,1,rolling_pool_held_out,0.9968277217717849,0.9968277217717849,sign_offset,0.0,eurc_usdc_500,closes_gap,2026-04
0.006912573733270876,2,rolling_pool_held_out,0.08314188916106535,0.9168581108389346,sign_offset,1.0,eurc_usdc_500,closes_gap,2026-05
4.425311726787893e-05,6,rolling_pool_held_out,0.006652301651900561,0.9933476983480994,sign_offset,1.0,eurc_usdc_500,closes_gap,2026-06
0.5207584404453928,220,rolling_pool_held_out,0.5573124620892673,0.13814208336527814,sign_offset,0.6954545454545454,eurc_usdc_500,widens_gap,2026-02
0.2414036675094726,471,rolling_pool_held_out,0.22663084648541734,0.4074280015098111,sign_offset,0.554140127388535,eurc_usdc_500,widens_gap,2026-03
0.17488477291438786,65,rolling_pool_held_out,0.2226815220218443,0.3149948580575896,sign_offset,0.2923076923076923,eurc_usdc_500,widens_gap,2026-04
0.5094676301690821,94,rolling_pool_held_out,0.5666757647953165,0.15672849052383248,sign_offset,0.723404255319149,eurc_usdc_500,widens_gap,2026-05
0.5286461722830347,76,rolling_pool_held_out,0.561097141460703,0.17054301680222253,sign_offset,0.7236842105263158,eurc_usdc_500,widens_gap,2026-06
0.004570158065902007,214,rolling_pool_held_out,0.006030951731739065,0.9892961510719993,sign_offset,0.9953271028037384,paxg_usdc_500,closes_gap,2026-02
0.005369155707230645,229,rolling_pool_held_out,0.023257928857203902,0.9723752589157219,sign_offset,0.9956331877729258,paxg_usdc_500,closes_gap,2026-03
0.0008622493592720318,133,rolling_pool_held_out,0.024230855918697336,0.9757691440813027,sign_offset,1.0,paxg_usdc_500,closes_gap,2026-04
0.0017903046885586007,89,rolling_pool_held_out,0.03674472428692366,0.9632552757130763,sign_offset,1.0,paxg_usdc_500,closes_gap,2026-05
0.000573816006847761,72,rolling_pool_held_out,0.02047976179001809,0.9795202382099819,sign_offset,1.0,paxg_usdc_500,closes_gap,2026-06
0.2732555184719005,672,rolling_pool_held_out,0.29615671838349106,0.5246271202266899,sign_offset,0.28869047619047616,paxg_usdc_500,widens_gap,2026-02
0.2795970875631175,901,rolling_pool_held_out,0.2313576613293618,0.5026398446172058,sign_offset,0.2741398446170921,paxg_usdc_500,widens_gap,2026-03
0.2575525297437837,513,rolling_pool_held_out,0.3291068286308933,0.47725497677904144,sign_offset,0.14814814814814814,paxg_usdc_500,widens_gap,2026-04
0.1808358166440419,239,rolling_pool_held_out,0.20134552140664244,0.3645254377246341,sign_offset,0.16317991631799164,paxg_usdc_500,widens_gap,2026-05
0.2557571532350676,345,rolling_pool_held_out,0.09032113336494936,0.4857994803791436,sign_offset,0.4405797101449275,paxg_usdc_500,widens_gap,2026-06
0.25313954491191776,14,rolling_pool_held_out,0.26149845159101315,0.9394490170934445,sign_offset,0.7142857142857143,weth_usdc_3000,closes_gap,2026-02
0.10797581134242913,9,rolling_pool_held_out,0.09099803919123228,0.9798869280801211,sign_offset,0.8888888888888888,weth_usdc_3000,closes_gap,2026-03
0.22130723059277102,9,rolling_pool_held_out,0.2107597461687245,0.9885375239465023,sign_offset,0.7777777777777778,weth_usdc_3000,closes_gap,2026-04
0.03688426000869357,27,rolling_pool_held_out,0.02931149435298408,0.992274457315947,sign_offset,0.9629629629629629,weth_usdc_3000,closes_gap,2026-05
0.0009363742243322566,12,rolling_pool_held_out,0.018766893762896975,0.981233106237103,sign_offset,1.0,weth_usdc_3000,closes_gap,2026-06
0.27990550297443967,856,rolling_pool_held_out,0.21571519880239948,0.1593306382102827,sign_offset,0.37149532710280375,weth_usdc_3000,widens_gap,2026-02
0.23801428441486172,643,rolling_pool_held_out,0.1569371591799803,0.42253246719586346,sign_offset,0.29082426127527217,weth_usdc_3000,widens_gap,2026-03
0.2303524601849932,448,rolling_pool_held_out,0.1557698597478859,0.40630829125056606,sign_offset,0.2924107142857143,weth_usdc_3000,widens_gap,2026-04
0.21452829043376456,345,rolling_pool_held_out,0.1300903436455761,0.14237342447036594,sign_offset,0.27246376811594203,weth_usdc_3000,widens_gap,2026-05
0.25090250392220037,1206,rolling_pool_held_out,0.09585865127515944,0.3062972359553547,sign_offset,0.4021558872305141,weth_usdc_3000,widens_gap,2026-06
0.9755772334478883,1,rolling_pool_held_out,0.9877131331757659,0.9877131331757659,sign_platt,0.0,eurc_usdc_500,closes_gap,2026-02
0.9660003521909702,1,rolling_pool_held_out,0.9828531691921079,0.9828531691921079,sign_platt,0.0,eurc_usdc_500,closes_gap,2026-03
0.9810171629295398,1,rolling_pool_held_out,0.9904631052843613,0.9904631052843613,sign_platt,0.0,eurc_usdc_500,closes_gap,2026-04
0.00017938253217013778,2,rolling_pool_held_out,0.013393376429046477,0.9866066235709535,sign_platt,1.0,eurc_usdc_500,closes_gap,2026-05
7.821679709300804e-05,6,rolling_pool_held_out,0.00884402606808743,0.9911559739319126,sign_platt,1.0,eurc_usdc_500,closes_gap,2026-06
0.3963505288345112,220,rolling_pool_held_out,0.4295963366030472,0.26585820885149825,sign_platt,0.6954545454545454,eurc_usdc_500,widens_gap,2026-02
0.2914798852671283,471,rolling_pool_held_out,0.21466886907936472,0.3394712583091703,sign_platt,0.554140127388535,eurc_usdc_500,widens_gap,2026-03
0.19273178734230623,65,rolling_pool_held_out,0.21029214812991703,0.3001570043776581,sign_platt,0.2923076923076923,eurc_usdc_500,widens_gap,2026-04
0.32303729106609896,94,rolling_pool_held_out,0.3506376816959053,0.37276657362324367,sign_platt,0.723404255319149,eurc_usdc_500,widens_gap,2026-05
0.47236396280830345,76,rolling_pool_held_out,0.5147885983735155,0.20889561215280023,sign_platt,0.7236842105263158,eurc_usdc_500,widens_gap,2026-06
0.016754793184005388,214,rolling_pool_held_out,0.1059372622536526,0.8893898405500856,sign_platt,0.9953271028037384,paxg_usdc_500,closes_gap,2026-02
0.08726397379100746,229,rolling_pool_held_out,0.2826746250734271,0.7129585626994985,sign_platt,0.9956331877729258,paxg_usdc_500,closes_gap,2026-03
0.00012881536866340043,133,rolling_pool_held_out,0.00879531784240295,0.991204682157597,sign_platt,1.0,paxg_usdc_500,closes_gap,2026-04
0.17422456390127816,89,rolling_pool_held_out,0.4148296027632073,0.5851703972367926,sign_platt,1.0,paxg_usdc_500,closes_gap,2026-05
0.006129267516268983,72,rolling_pool_held_out,0.07291810864187295,0.9270818913581272,sign_platt,1.0,paxg_usdc_500,closes_gap,2026-06
0.23382610115963592,672,rolling_pool_held_out,0.17798146541170018,0.4627352537236346,sign_platt,0.28869047619047616,paxg_usdc_500,widens_gap,2026-02
0.2419642506508946,901,rolling_pool_held_out,0.19037889035473585,0.46451873497182794,sign_platt,0.2741398446170921,paxg_usdc_500,widens_gap,2026-03
0.2910634579765574,513,rolling_pool_held_out,0.35669866052484683,0.504846808672995,sign_platt,0.14814814814814814,paxg_usdc_500,widens_gap,2026-04
0.15404966502578957,239,rolling_pool_held_out,0.1392938280075739,0.30247374432556556,sign_platt,0.16317991631799164,paxg_usdc_500,widens_gap,2026-05
0.24650813415156378,345,rolling_pool_held_out,0.04093963192683787,0.40304995683919925,sign_platt,0.4405797101449275,paxg_usdc_500,widens_gap,2026-06
0.22440200962272597,14,rolling_pool_held_out,0.2557724754656255,0.8697020736031842,sign_platt,0.7142857142857143,weth_usdc_3000,closes_gap,2026-02
0.10863822648363902,9,rolling_pool_held_out,0.09919070145033004,0.9880795903392189,sign_platt,0.8888888888888888,weth_usdc_3000,closes_gap,2026-03
0.2184906149393779,9,rolling_pool_held_out,0.2136611901900931,0.9914389679678709,sign_platt,0.7777777777777778,weth_usdc_3000,closes_gap,2026-04
0.0365826566921417,27,rolling_pool_held_out,0.03028797597579891,0.9932509389387618,sign_platt,0.9629629629629629,weth_usdc_3000,closes_gap,2026-05
0.007702212355197427,12,rolling_pool_held_out,0.06978068714594529,0.9302193128540548,sign_platt,1.0,weth_usdc_3000,closes_gap,2026-06
0.240674428930784,856,rolling_pool_held_out,0.08478139667368534,0.4562767237764891,sign_platt,0.37149532710280375,weth_usdc_3000,widens_gap,2026-02
0.22331936318957452,643,rolling_pool_held_out,0.11680383625380918,0.4076280975290813,sign_platt,0.29082426127527217,weth_usdc_3000,widens_gap,2026-03
0.2343100938396799,448,rolling_pool_held_out,0.16386023813355735,0.40956560060915603,sign_platt,0.2924107142857143,weth_usdc_3000,widens_gap,2026-04
0.20372824918999283,345,rolling_pool_held_out,0.0741686546105858,0.34663242272652783,sign_platt,0.27246376811594203,weth_usdc_3000,widens_gap,2026-05
0.24046247905403814,1206,rolling_pool_held_out,0.005996235839073993,0.3961596513914401,sign_platt,0.4021558872305141,weth_usdc_3000,widens_gap,2026-06
